PartitionKey,RowKey,OrderNumber,OrderNumber@type,Code,Code@type,ValidityFlag,ValidityFlag@type,ShortDescription,ShortDescription@type,LongDescription,LongDescription@type
ICD10,c61d4416-91b8-40e8-80ac-af0d37332314,50941,,S61248D,,true,,"Pnctr w foreign body of finger w/o damage to nail, subs",,"Puncture wound with foreign body of other finger without damage to nail, subsequent encounter",
ICD10,c61d4d34-6ced-4141-8e09-f6fe075df356,71771,,T2165XS,,true,,"Corrosion of second degree of buttock, sequela",,"Corrosion of second degree of buttock, sequela",
ICD10,c61dd50d-9ff9-4c50-b164-f8011aaa8dbf,17419,,M10461,,true,,"Other secondary gout, right knee",,"Other secondary gout, right knee",
ICD10,c61e72b4-ad8b-469a-92d4-61924807eeb3,24967,,N454,,true,,Abscess of epididymis or testis,,Abscess of epididymis or testis,
ICD10,c61fabf9-c8b3-4404-8d12-88365943c361,69438,,S93621D,,true,,"Sprain of tarsometatarsal ligament of right foot, subs",,"Sprain of tarsometatarsal ligament of right foot, subsequent encounter",
ICD10,c61fad85-1210-4c99-9a9e-3469159ffaff,88900,,V740XXA,,true,,"Driver of bus injured in collision w hv veh nontraf, init",,"Driver of bus injured in collision with heavy transport vehicle or bus in nontraffic accident, initial encounter",
ICD10,c620086d-4a66-4688-9934-dd81b8d995d5,19795,,M5135,,true,,"Other intervertebral disc degeneration, thoracolumbar region",,"Other intervertebral disc degeneration, thoracolumbar region",
ICD10,c620fa5c-2230-44a2-a717-0e9433fa1ff9,80709,,T592X1,,false,,"Toxic effect of formaldehyde, accidental (unintentional)",,"Toxic effect of formaldehyde, accidental (unintentional)",
ICD10,c621e9dd-ba7c-4d96-a674-ab1b2de318e2,70778,,T1510,,false,,"Foreign body in conjunctival sac, unspecified eye",,"Foreign body in conjunctival sac, unspecified eye",
ICD10,c622ca6d-30df-42b6-a545-588a9b07126b,23014,,M8518,,true,,"Skeletal fluorosis, other site",,"Skeletal fluorosis, other site",
ICD10,c622eafb-2585-4efa-843e-d05091db9580,09562,,H40213,,true,,"Acute angle-closure glaucoma, bilateral",,"Acute angle-closure glaucoma, bilateral",
ICD10,c622fa24-93bb-4123-8eb6-6bed2293ec2a,11901,,I616,,true,,"Nontraumatic intracerebral hemorrhage, multiple localized",,"Nontraumatic intracerebral hemorrhage, multiple localized",
ICD10,c62311d7-07ba-4fb6-b8aa-ad5e354e331b,54670,,S63602D,,true,,"Unspecified sprain of left thumb, subsequent encounter",,"Unspecified sprain of left thumb, subsequent encounter",
ICD10,c6233047-9cf7-426b-8da1-11cad0b282f6,47779,,S52611C,,true,,"Disp fx of r ulna styloid pro, init for opn fx type 3A/B/C",,"Displaced fracture of right ulna styloid process, initial encounter for open fracture type IIIA, IIIB, or IIIC",
ICD10,c6247d98-337b-46b6-9870-c79c523345b7,64754,,S83194S,,true,,"Other dislocation of right knee, sequela",,"Other dislocation of right knee, sequela",
ICD10,c625090e-c686-45c0-a78d-9d71e37a73c3,07152,,G992,,true,,Myelopathy in diseases classified elsewhere,,Myelopathy in diseases classified elsewhere,
ICD10,c626e211-a29a-4cd3-b907-5ba76b0efe7e,50780,,S61209A,,true,,"Unsp open wound of unsp finger w/o damage to nail, init",,"Unspecified open wound of unspecified finger without damage to nail, initial encounter",
ICD10,c62705e7-23b4-482f-8493-178dc6359346,28131,,O693XX1,,true,,"Labor and delivery complicated by short cord, fetus 1",,"Labor and delivery complicated by short cord, fetus 1",
ICD10,c6272277-c7c7-42e6-bb95-da727693988d,89383,,V827XXS,,true,,"Occ of stcar injured in derail w/o antecedent clsn, sequela",,"Occupant of streetcar injured in derailment without antecedent collision, sequela",
ICD10,c6288ed5-f62b-4a2f-a3ac-921dac421c8b,95408,,Y92024,,true,,Driveway of mobile home as place,,Driveway of mobile home as the place of occurrence of the external cause,
ICD10,c628be25-3c9a-40a4-b882-e3139a365168,14039,,K266,,true,,Chronic or unsp duodenal ulcer w both hemorrhage and perf,,Chronic or unspecified duodenal ulcer with both hemorrhage and perforation,
ICD10,c62a2aa2-6fff-4e44-93b8-721987bd7932,49008,,S56412,,false,,Strain of extensor musc/fasc/tend l idx fngr at forarm lv,,"Strain of extensor muscle, fascia and tendon of left index finger at forearm level",
ICD10,c62a2e08-ff32-43fa-b584-066dad8f76ab,08733,,H2511,,true,,"Age-related nuclear cataract, right eye",,"Age-related nuclear cataract, right eye",
ICD10,c62b4c56-c93f-4c89-b310-e943c0e5b5e2,26594,,O321XX9,,true,,"Maternal care for breech presentation, other fetus",,"Maternal care for breech presentation, other fetus",
ICD10,c62b54ca-f89a-47ba-a79a-0c4b94ded8a1,71225,,T2013XA,,true,,"Burn of first degree of chin, initial encounter",,"Burn of first degree of chin, initial encounter",
ICD10,c62b618e-79a5-4c5d-9447-67ea48f9781f,41679,,S42114K,,true,,"Nondisp fx of body of scapula, r shldr, 7thK",,"Nondisplaced fracture of body of scapula, right shoulder, subsequent encounter for fracture with nonunion",
ICD10,c62cb8c5-b374-4570-b797-7ec1fbedce21,79278,,T501X1A,,true,,"Poisoning by loop diuretics, accidental, init",,"Poisoning by loop [high-ceiling] diuretics, accidental (unintentional), initial encounter",
ICD10,c62cd1fa-516a-4b0f-a177-75a467a5a5df,81941,,T65222D,,true,,"Toxic effect of tobacco cigarettes, self-harm, subs",,"Toxic effect of tobacco cigarettes, intentional self-harm, subsequent encounter",
ICD10,c62d00de-418e-4b90-9922-40ae34e2f20a,14244,,K5090,,true,,"Crohn's disease, unspecified, without complications",,"Crohn's disease, unspecified, without complications",
ICD10,c62db7d7-3c73-46e5-ae90-a9d198a3daf0,66419,,S90111,,false,,Contusion of right great toe without damage to nail,,Contusion of right great toe without damage to nail,
ICD10,c62e5d73-8ab9-4783-8472-8ced18c60306,51601,,S62111S,,true,,"Displaced fracture of triquetrum bone, right wrist, sequela",,"Displaced fracture of triquetrum [cuneiform] bone, right wrist, sequela",
ICD10,c62fa4cf-44f0-4c46-9d70-5aaeaad29190,86125,,V159XXS,,true,,"Unsp pedl cyclst inj in clsn w rail trn/veh in traf, sequela",,"Unspecified pedal cyclist injured in collision with railway train or railway vehicle in traffic accident, sequela",
ICD10,c63023ba-5d21-48bb-b42f-98dfc3071b96,85915,,V0900,,false,,Pedestrian injured in nontraffic accident involving unsp mv,,Pedestrian injured in nontraffic accident involving unspecified motor vehicles,
ICD10,c630628e-a423-4531-ad81-3db243064651,05030,,E835,,false,,Disorders of calcium metabolism,,Disorders of calcium metabolism,
ICD10,c631252d-3e0c-4cdb-aa15-3fb192185ed6,81236,,T63023S,,true,,"Toxic effect of coral snake venom, assault, sequela",,"Toxic effect of coral snake venom, assault, sequela",
ICD10,c6325549-1edb-4c52-9a5a-a6b37dfce03e,61198,,S82001F,,true,,"Unsp fx r patella, subs for opn fx type 3A/B/C w routn heal",,"Unspecified fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",
ICD10,c6342f06-936e-493b-bfd7-776592842705,96241,,Z3A08,,true,,8 weeks gestation of pregnancy,,8 weeks gestation of pregnancy,
ICD10,c6351746-10b9-41af-ab1d-646f72e5ba4a,30315,,R0683,,true,,Snoring,,Snoring,
ICD10,c63518ef-5ccb-4abf-976a-89bf0d7ff9e2,28987,,P398,,true,,Other specified infections specific to the perinatal period,,Other specified infections specific to the perinatal period,
ICD10,c6355a49-b282-4763-9c7e-277fcf5269a5,48031,,S5301,,false,,Anterior subluxation and dislocation of radial head,,Anterior subluxation and dislocation of radial head,
ICD10,c6356883-98c9-445d-b751-0728f2ac83ec,16063,,M01X41,,true,,Direct infct of r hand in infec/parastc dis classd elswhr,,Direct infection of right hand in infectious and parasitic diseases classified elsewhere,
ICD10,c6362415-ace0-40de-ad92-30df234dea93,61061,,S81021D,,true,,"Laceration with foreign body, right knee, subs encntr",,"Laceration with foreign body, right knee, subsequent encounter",
ICD10,c6366952-0479-4c83-8fad-6a4b1755b429,15265,,L571,,true,,Actinic reticuloid,,Actinic reticuloid,
ICD10,c637a36b-7bad-44f3-8fdf-36eebde239b0,78270,,T463X2D,,true,,"Poisoning by coronary vasodilators, self-harm, subs",,"Poisoning by coronary vasodilators, intentional self-harm, subsequent encounter",
ICD10,c6399bb7-1baa-4ac0-ad4a-31804eff8212,53776,,S63061,,false,,"Subluxation of metacarpal (bone), proximal end of right hand",,"Subluxation of metacarpal (bone), proximal end of right hand",
ICD10,c63a2631-a1be-4659-b973-3680fb78be5c,30336,,R0982,,true,,Postnasal drip,,Postnasal drip,
ICD10,c63a3fe0-21a2-4e4b-b317-d086c2c503d5,49419,,S59012P,,true,,"Sltr-haris Type I physl fx low end ulna, l arm, 7thP",,"Salter-Harris Type I physeal fracture of lower end of ulna, left arm, subsequent encounter for fracture with malunion",
ICD10,c63aedac-8aa3-4307-8a6f-609c378c58f1,19766,,M50822,,true,,Other cervical disc disorders at C5-C6 level,,Other cervical disc disorders at C5-C6 level,
ICD10,c63b3b9f-bda9-4f3a-b326-0371948a371c,75724,,T382X4,,false,,"Poisoning by antithyroid drugs, undetermined",,"Poisoning by antithyroid drugs, undetermined",
ICD10,c63be4ba-5308-4e5d-bcd3-f1c7bb0f8ade,12536,,I7052,,false,,Athscl nonaut bio bypass of the extremities w rest pain,,Atherosclerosis of nonautologous biological bypass graft(s) of the extremities with rest pain,
ICD10,c63cc0f3-2d77-43c8-8d0d-7653cb8cc519,55634,,S66195D,,true,,"Inj flexor musc/fasc/tend l rng fngr at wrs/hnd lv, subs",,"Other injury of flexor muscle, fascia and tendon of left ring finger at wrist and hand level, subsequent encounter",
ICD10,c63e49cd-b92d-4a40-9af8-2de6082c0a42,52247,,S62292P,,true,,"Oth fx first MC bone, left hand, subs for fx w malunion",,"Other fracture of first metacarpal bone, left hand, subsequent encounter for fracture with malunion",
ICD10,c63ef557-b69f-435e-b83b-7013ee22fdfd,82451,,T74,,false,,"Adult and child abuse, neglect and oth maltreat, confirmed",,"Adult and child abuse, neglect and other maltreatment, confirmed",
ICD10,c63fbae6-68c2-4444-8c5f-34bdb635a14b,30726,,R402431,,true,,"Glasgow coma scale score 3-8, in the field",,"Glasgow coma scale score 3-8, in the field [EMT or ambulance]",
ICD10,c6407dd8-5d67-4438-bf47-5568481fd8ba,53192,,S62619S,,true,,"Disp fx of proximal phalanx of unspecified finger, sequela",,"Displaced fracture of proximal phalanx of unspecified finger, sequela",
ICD10,c6408a31-5da0-44f9-8f6f-d2e9f2981637,54368,,S63321S,,true,,"Traumatic rupture of right radiocarpal ligament, sequela",,"Traumatic rupture of right radiocarpal ligament, sequela",
ICD10,c6419861-7d94-460d-916b-ffd481367f50,46333,,S52271B,,true,,"Monteggia's fracture of right ulna, init for opn fx type I/2",,"Monteggia's fracture of right ulna, initial encounter for open fracture type I or II",
ICD10,c641d639-5a92-420f-93cf-a8fbec70645d,11244,,H8301,,true,,"Labyrinthitis, right ear",,"Labyrinthitis, right ear",
ICD10,c641e096-5e8e-4763-b0d0-7dec1e2af89f,87533,,V4301XD,,true,,"Car driver injured in collision w SUV nontraf, subs",,"Car driver injured in collision with sport utility vehicle in nontraffic accident, subsequent encounter",
ICD10,c6426619-0db4-41bf-ae89-bf2875cd0657,92786,,W9301,,false,,Contact with dry ice,,Contact with dry ice,
ICD10,c643262b-7cf5-4964-bee4-1ffd082fc0d7,18689,,M24831,,true,,"Oth specific joint derangements of right wrist, NEC",,"Other specific joint derangements of right wrist, not elsewhere classified",
ICD10,c6438981-1e17-4366-a7a1-600e0cbe312b,91027,,W01110,,false,,Fall same lev from slip/trip w strike against sharp glass,,"Fall on same level from slipping, tripping and stumbling with subsequent striking against sharp glass",
ICD10,c643c146-ade2-489e-802d-8b0f5fdf2e68,61556,,S82041C,,true,,"Displ commnt fx right patella, init for opn fx type 3A/B/C",,"Displaced comminuted fracture of right patella, initial encounter for open fracture type IIIA, IIIB, or IIIC",
ICD10,c643dd6d-3333-434b-b583-3b80b0051fdf,25946,,O16,,false,,Unspecified maternal hypertension,,Unspecified maternal hypertension,
ICD10,c6441bbc-ac41-4a54-afac-c2026e0f9219,21798,,M808B1D,,true,,"Other osteopor with current path fx, right pelvis, 7thD",,"Other osteoporosis with current pathological fracture, right pelvis, subsequent encounter for fracture with routine healing",
ICD10,c6443fee-7ca5-4636-9248-9156e458bcc6,74916,,T33511S,,true,,"Superficial frostbite of right wrist, sequela",,"Superficial frostbite of right wrist, sequela",
ICD10,c64495d5-e993-4b64-b6e5-aff70c3b6f0b,51870,,S62164S,,true,,"Nondisplaced fracture of pisiform, right wrist, sequela",,"Nondisplaced fracture of pisiform, right wrist, sequela",
ICD10,c645a3e7-36ee-4ba3-93c5-dbbaee89b759,43612,,S4450,,false,,"Injury of cutaneous sensory nerve at shldr/up arm, unsp arm",,"Injury of cutaneous sensory nerve at shoulder and upper arm level, unspecified arm",
ICD10,c645e88a-c703-4cdd-8938-0cc9e840d49d,24854,,N35013,,true,,Post-traumatic anterior urethral stricture,,Post-traumatic anterior urethral stricture,
ICD10,c6466fca-a2cd-4b18-aaa4-5d22ed766579,94372,,Y36220D,,true,,"War op involving explosion of guided missile, milt, subs",,"War operations involving explosion of guided missile, military personnel, subsequent encounter",
ICD10,c6475501-b65e-4301-a594-51755d2698ba,23311,,M86419,,true,,"Chronic osteomyelitis with draining sinus, unsp shoulder",,"Chronic osteomyelitis with draining sinus, unspecified shoulder",
ICD10,c6475e6f-c15d-4dd4-a506-c202b1951e31,75153,,T34819S,,true,,"Frostbite with tissue necrosis of unspecified ankle, sequela",,"Frostbite with tissue necrosis of unspecified ankle, sequela",
ICD10,c6477ef6-eed2-4eae-b33c-0351dbda7ff0,01075,,B5801,,true,,Toxoplasma chorioretinitis,,Toxoplasma chorioretinitis,
ICD10,c647b9d0-adbf-418f-bad1-ea628d5e3460,86799,,V2801,,false,,Electc bike driver injured in nonclsn trnsp accident nontraf,,Electric (assisted) bicycle driver injured in noncollision transport accident in nontraffic accident,
ICD10,c648c20e-593f-41b6-815a-fef5b28115c5,41660,,S42112B,,true,,"Disp fx of body of scapula, left shoulder, init for opn fx",,"Displaced fracture of body of scapula, left shoulder, initial encounter for open fracture",
ICD10,c648f4a4-2a56-4b8f-b264-4cad43eeb1e4,66825,,S90932,,false,,Unspecified superficial injury of left great toe,,Unspecified superficial injury of left great toe,
ICD10,c6491105-052c-461d-8aec-95412925c527,50949,,S61250A,,true,,"Open bite of right index finger w/o damage to nail, init",,"Open bite of right index finger without damage to nail, initial encounter",
ICD10,c6493966-68b3-4b00-859e-bd3d2a89aae4,43167,,S43036,,false,,Inferior dislocation of unspecified humerus,,Inferior dislocation of unspecified humerus,
ICD10,c6494f97-d873-4192-9477-72a23760b2be,67035,,S91136A,,true,,"Pnctr w/o fb of unsp lesser toe(s) w/o damage to nail, init",,"Puncture wound without foreign body of unspecified lesser toe(s) without damage to nail, initial encounter",
ICD10,c64a158a-2475-45da-a745-db29acfbd97a,76988,,T428X1D,,true,,"Poisn by antiparkns drug/centr musc-tone depr, acc, subs",,"Poisoning by antiparkinsonism drugs and other central muscle-tone depressants, accidental (unintentional), subsequent encounter",
ICD10,c64badd9-ff8d-41e3-8aa7-a41a6e654b61,91319,,W1662,,false,,Jumping or diving into natural body of water striking bottom,,Jumping or diving into natural body of water striking bottom,
ICD10,c64bdadc-38d9-47a0-96e2-6f23131d3e8f,34485,,S12390D,,true,,"Oth disp fx of fourth cervcal vert, subs for fx w routn heal",,"Other displaced fracture of fourth cervical vertebra, subsequent encounter for fracture with routine healing",
ICD10,c64d3c77-1845-4a3d-b4ee-b4d61e2cb96a,44577,,S4980XS,,true,,"Oth injuries of shoulder and upper arm, unsp arm, sequela",,"Other specified injuries of shoulder and upper arm, unspecified arm, sequela",
ICD10,c64d99d7-357c-4242-ab11-3ef8eb515047,69614,,S95192,,false,,Other specified injury of plantar artery of left foot,,Other specified injury of plantar artery of left foot,
ICD10,c64dff3e-8185-41df-8da2-cd4ff632a3b8,61324,,S82015N,,true,,"Nondisp osteochon fx l patella, 7thN",,"Nondisplaced osteochondral fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",
ICD10,c64e0c53-01be-403f-9112-c87105dc22f8,01087,,B60,,false,,"Other protozoal diseases, not elsewhere classified",,"Other protozoal diseases, not elsewhere classified",
ICD10,c64ea90a-5be5-47d0-94d2-ee2ce7aaded3,38729,,S32110B,,true,,"Nondisplaced Zone I fracture of sacrum, init for opn fx",,"Nondisplaced Zone I fracture of sacrum, initial encounter for open fracture",
ICD10,c64fba3e-12e8-49df-ba04-3707edbac294,25425,,N83321,,true,,Acquired atrophy of right fallopian tube,,Acquired atrophy of right fallopian tube,
ICD10,c6504a8d-e1ca-43a3-8f22-4bc0a641d867,17190,,M1A4110,,true,,"Other secondary chronic gout, right shoulder, without tophus",,"Other secondary chronic gout, right shoulder, without tophus (tophi)",
ICD10,c6506891-40f1-42e5-9ec5-69d9c0c33282,75319,,T364X6S,,true,,"Underdosing of tetracyclines, sequela",,"Underdosing of tetracyclines, sequela",
ICD10,c650f33c-96e9-46b8-bcc5-c2afe6d6940d,32179,,S022XXD,,true,,"Fracture of nasal bones, subs for fx w routn heal",,"Fracture of nasal bones, subsequent encounter for fracture with routine healing",
ICD10,c6512676-b315-4a34-859b-2fda90865680,02260,,C8140,,true,,"Lymphocyte-rich Hodgkin lymphoma, unspecified site",,"Lymphocyte-rich Hodgkin lymphoma, unspecified site",
ICD10,c652f63a-e39a-4d8e-8a2f-d8a79d0e7df7,53558,,S62665,,false,,Nondisplaced fracture of distal phalanx of left ring finger,,Nondisplaced fracture of distal phalanx of left ring finger,
ICD10,c655898e-cc7b-4003-8a56-37fb8f4d2dff,49162,,S56592S,,true,,"Inj extn musc/fasc/tend at forearm level, left arm, sequela",,"Other injury of other extensor muscle, fascia and tendon at forearm level, left arm, sequela",
ICD10,c6560830-3fcb-4e75-a584-604c41278278,93490,,X963XXA,,true,,"Assault by fertilizer bomb, initial encounter",,"Assault by fertilizer bomb, initial encounter",
ICD10,c65619dc-a434-4ca3-957a-101d4184f58b,03522,,D569,,true,,"Thalassemia, unspecified",,"Thalassemia, unspecified",
ICD10,c656a3f7-0031-49b3-bea2-8e036287a1c8,01058,,B570,,true,,Acute Chagas' disease with heart involvement,,Acute Chagas' disease with heart involvement,
ICD10,c656ec15-8821-48ba-83bd-66518802e1b7,35711,,S2045,,false,,Superficial foreign body of back wall of thorax,,Superficial foreign body of back wall of thorax,
ICD10,c657bf7e-d246-4104-98e5-54134a65adf0,51116,,S61330S,,true,,"Pnctr w/o fb of r idx fngr w damage to nail, sequela",,"Puncture wound without foreign body of right index finger with damage to nail, sequela",
ICD10,c658b4e4-ba42-4821-86fc-3afa8b1e66ef,06027,,F5001,,false,,"Anorexia nervosa, restricting type",,"Anorexia nervosa, restricting type",
ICD10,c659475f-6e59-4a6a-96e4-403c5520b759,55360,,S65802A,,true,,"Unsp injury of blood vessels at wrs/hnd lv of left arm, init",,"Unspecified injury of other blood vessels at wrist and hand level of left arm, initial encounter",
ICD10,c65a474e-e7bc-4b98-98e8-36fed62e328a,46753,,S52336C,,true,,"Nondisp oblique fx shaft of unsp rad, 7thC",,"Nondisplaced oblique fracture of shaft of unspecified radius, initial encounter for open fracture type IIIA, IIIB, or IIIC",
ICD10,c65a65f6-d9d6-4575-bd65-6edc5279ad65,27663,,O411492,,true,,"Placentitis, unspecified trimester, fetus 2",,"Placentitis, unspecified trimester, fetus 2",
ICD10,c65af712-55c4-4f30-ad77-b37e1a51d55c,65366,,S85412S,,true,,"Lacerat less saphenous at lower leg level, left leg, sequela",,"Laceration of lesser saphenous vein at lower leg level, left leg, sequela",
ICD10,c65bf990-d548-440e-9e4b-96c16fc19018,50334,,S60477S,,true,,"Other superficial bite of left little finger, sequela",,"Other superficial bite of left little finger, sequela",
ICD10,c65c50cf-3244-43c5-8c9d-2e4260c23c5b,79831,,T5191XD,,true,,"Toxic effect of unsp alcohol, accidental, subs",,"Toxic effect of unspecified alcohol, accidental (unintentional), subsequent encounter",
ICD10,c65cbc2d-a8c8-4207-8df6-2cdbc99e3794,52798,,S62366K,,true,,"Nondisp fx of nk of 5th MC bone, r hand, 7thK",,"Nondisplaced fracture of neck of fifth metacarpal bone, right hand, subsequent encounter for fracture with nonunion",
ICD10,c65d417f-8665-4c73-a3f2-bfbca3f82cc7,16457,,M05661,,true,,Rheu arthritis of right knee w involv of organs and systems,,Rheumatoid arthritis of right knee with involvement of other organs and systems,
ICD10,c65da33f-2c37-4ccd-9bf0-6a0e1886ee49,47641,,S52572E,,true,,"Oth intartic fx low end l rad, 7thE",,"Other intraarticular fracture of lower end of left radius, subsequent encounter for open fracture type I or II with routine healing",
ICD10,c65e0bd2-0162-41a2-a16c-869b7a0e363b,22122,,M84412A,,true,,"Pathological fracture, left shoulder, init for fx",,"Pathological fracture, left shoulder, initial encounter for fracture",
ICD10,c66013d0-0a7d-4caf-8a36-b4765763ecef,64800,,S83209S,,true,,"Unsp tear of unsp mensc, current injury, unsp knee, sequela",,"Unspecified tear of unspecified meniscus, current injury, unspecified knee, sequela",
ICD10,c660279a-2009-4298-88a4-dfa0976dc4aa,32154,,S02121S,,true,,"Fracture of orbital roof, right side, sequela",,"Fracture of orbital roof, right side, sequela",
ICD10,c660300e-917f-451b-be2b-100cc0593514,25190,,N7682,,true,,Fournier disease of vagina and vulva,,Fournier disease of vagina and vulva,
ICD10,c660f5e2-f7cb-4903-ab91-382a816177d0,39941,,S35415A,,true,,"Laceration of left renal vein, initial encounter",,"Laceration of left renal vein, initial encounter",
ICD10,c661437d-0800-44c4-bbe3-108746b53c46,67409,,S92014D,,true,,"Nondisp fx of body of r calcaneus, subs for fx w routn heal",,"Nondisplaced fracture of body of right calcaneus, subsequent encounter for fracture with routine healing",
ICD10,c66287ad-bc56-4d98-86ad-5ff845fd1790,11474,,I010,,true,,Acute rheumatic pericarditis,,Acute rheumatic pericarditis,
ICD10,c664363c-57ba-4ad3-a298-3f889cdc7816,71754,,T2161XD,,true,,"Corrosion of second degree of chest wall, subs encntr",,"Corrosion of second degree of chest wall, subsequent encounter",
ICD10,c664fa82-07ea-403f-94fa-1127e57090ac,56231,,S67194A,,true,,"Crushing injury of right ring finger, initial encounter",,"Crushing injury of right ring finger, initial encounter",
ICD10,c664fc4d-4a75-4f22-b9ac-a863e94aab47,91642,,W2212XD,,true,,"Strike/struck by front passenger side auto airbag, subs",,"Striking against or struck by front passenger side automobile airbag, subsequent encounter",
ICD10,c665411d-a9d1-4b13-8075-d329bbe2577d,26198,,O26873,,true,,"Cervical shortening, third trimester",,"Cervical shortening, third trimester",
ICD10,c6666b1d-a396-4e3c-a86e-324c18bcc03e,76213,,T3994,,false,,"Poisoning by unsp nonopi analgs/antipyr/antirheu, undet",,"Poisoning by unspecified nonopioid analgesic, antipyretic and antirheumatic, undetermined",
ICD10,c668d35e-ef92-42a5-819e-29585f8447e3,70839,,T1720,,false,,Unspecified foreign body in pharynx,,Unspecified foreign body in pharynx,
ICD10,c669194b-1453-4a3a-93d2-9de7093dd068,08653,,H21341,,true,,"Primary cyst of pars plana, right eye",,"Primary cyst of pars plana, right eye",
ICD10,c66af70e-64ec-43be-bc3d-d193a3fbd792,67837,,S92135K,,true,,"Nondisp fx of post pro of left talus, subs for fx w nonunion",,"Nondisplaced fracture of posterior process of left talus, subsequent encounter for fracture with nonunion",
ICD10,c66e62a5-4753-4b96-9f01-1769afebaead,56868,,S71039D,,true,,"Puncture wound without foreign body, unsp hip, subs encntr",,"Puncture wound without foreign body, unspecified hip, subsequent encounter",
ICD10,c66e95a9-1b1b-40f3-b8da-3769d8f01bf1,91170,,W1601,,false,,Fall into swimming pool striking water surface,,Fall into swimming pool striking water surface,
ICD10,c66ece63-42b8-4cb9-8f9c-d02516b4d604,00674,,A932,,true,,Colorado tick fever,,Colorado tick fever,
ICD10,c66f8d07-f27d-49b4-b0cf-57db80d4aa70,91316,,W16612A,,true,,"Jump/div in natrl body of wtr strk surfc cause oth inj, init",,"Jumping or diving into natural body of water striking water surface causing other injury, initial encounter",
ICD10,c66f8d78-4983-4404-a702-74b8cda5b84d,94409,,Y36260S,,true,,"War op w fragmt of improv explosv device, milt, sequela",,"War operations involving fragments of improvised explosive device [IED], military personnel, sequela",
ICD10,c66fa627-3ed6-49cb-9e28-0c5ef4a70051,41121,,S4025,,false,,Superficial foreign body of shoulder,,Superficial foreign body of shoulder,
ICD10,c670ea8f-7983-40d2-b501-ea37b60bb2dc,20973,,M706,,false,,Trochanteric bursitis,,Trochanteric bursitis,
ICD10,c67201bc-b8ae-40c1-8b51-be70b7db79ba,31360,,S0033,,false,,Contusion of nose,,Contusion of nose,
ICD10,c6725585-224a-420e-a3af-3a64003fdc37,44936,,S51832,,false,,Puncture wound without foreign body of left forearm,,Puncture wound without foreign body of left forearm,
ICD10,c6749194-7cd3-4032-9999-c9dd667fde0f,07472,,H0272,,false,,Madarosis of eyelid and periocular area,,Madarosis of eyelid and periocular area,
ICD10,c674f932-f33c-488f-b9cf-e0551f2c9c69,13446,,J348212,,true,,"External nasal valve collapse, dynamic",,"External nasal valve collapse, dynamic",
ICD10,c675bdc8-6c8f-43e6-ad2a-21ffd97e9a85,89114,,V793XXS,,true,,"Bus occupant (driver) injured in unsp nontraf, sequela",,"Bus occupant (driver) (passenger) injured in unspecified nontraffic accident, sequela",
ICD10,c67610ba-ff09-4cf2-bb55-474c758bea41,23746,,M89123,,true,,"Partial physeal arrest, right proximal humerus",,"Partial physeal arrest, right proximal humerus",
ICD10,c67627c0-5da8-4ed2-8a4f-8d89bb81d719,30129,,Q842,,true,,Other congenital malformations of hair,,Other congenital malformations of hair,
ICD10,c676a3ab-2e33-478b-8ddd-fd8b5b8ed65d,64653,,S83114D,,true,,"Anterior disloc of proximal end of tibia, right knee, subs",,"Anterior dislocation of proximal end of tibia, right knee, subsequent encounter",
ICD10,c677f745-2c06-480d-845d-49a6ed4c5adb,45842,,S52222J,,true,,"Displ transverse fx shaft of l ulna, 7thJ",,"Displaced transverse fracture of shaft of left ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",
ICD10,c678ccf4-7573-49c0-8378-b530faa60e61,15729,,L9722,,false,,Non-pressure chronic ulcer of left calf,,Non-pressure chronic ulcer of left calf,
ICD10,c67956ad-d99c-4b03-b248-adc82f1b5501,24404,,M9666,,false,,Fx femur following insrt ortho implnt/prosth/bone plt,,"Fracture of femur following insertion of orthopedic implant, joint prosthesis, or bone plate",
ICD10,c679652a-a555-43fc-9380-4f7e3b5e5e39,61514,,S82034P,,true,,"Nondisp transverse fx r patella, subs for clos fx w malunion",,"Nondisplaced transverse fracture of right patella, subsequent encounter for closed fracture with malunion",
ICD10,c679680c-bbb6-4ce4-8474-57830c8710b1,92946,,X031XXS,,true,,"Exposure to smoke in controlled fire, not in bldg, sequela",,"Exposure to smoke in controlled fire, not in building or structure, sequela",
ICD10,c67ae43e-b27f-47d5-b70e-2e4077d2f201,58352,,S72332P,,true,,"Displ oblique fx shaft of l femr, 7thP",,"Displaced oblique fracture of shaft of left femur, subsequent encounter for closed fracture with malunion",
ICD10,c67c368f-039e-40ef-bba8-11a1e6978710,05590,,F15221,,true,,Other stimulant dependence with intoxication delirium,,Other stimulant dependence with intoxication delirium,
ICD10,c67c8f60-a406-4d96-97ca-d6ec997b934f,57205,,S72032C,,true,,"Displ midcervical fx l femur, init for opn fx type 3A/B/C",,"Displaced midcervical fracture of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",
ICD10,c67e81d5-5e81-4f68-a1dc-9aa4e7fd6263,47586,,S52562B,,true,,"Barton's fracture of left radius, init for opn fx type I/2",,"Barton's fracture of left radius, initial encounter for open fracture type I or II",
